主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20221216,20221018,新北府勞檢字第1114764281號,東森寵物雲股份有限公司趙世亨,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
勞動部勞工保險局,20230410,20230214,保退二字第11260011880號,東森寵物雲股份有限公司趙世亨,勞工退休金條例第15條第2項,雇主未依規定覈實申報調整勞工退休金提繳工資。,5000,
台北市,20240506,20240328,北市勞職字第11360595961號,東森寵物雲股份有限公司趙世亨,勞工健康保護規則第17條第1項第1款、第2款、第3款暨職業安全衛生法第20條第1項第1款、第2款、第3款,雇主對在職勞工未依規定定期實施一般健康檢查,,
