主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20200904,20200728,北市勞動字第10960861791號,台北濱江股份有限公司陳立紘,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,20000,
台北市,20210305,20210126,北市勞動字第10961190531號,台北濱江股份有限公司陳立紘,勞動基準法第24條第2項,未依法給付休息日工作之工資,20000,
台北市,20211105,20210915,北市勞動字第11060253581號,台北濱江股份有限公司陳立紘,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,100000,
新北市,20250214,20241218,新北府勞檢字第11346703791號,台北濱江股份有限公司陳立紘,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,20000,
新北市,20250214,20241218,新北府勞檢字第11346703792號,台北濱江股份有限公司陳立紘,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
新北市,20250214,20241218,新北府勞檢字第1134670379號,台北濱江股份有限公司陳立紘,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
台北市,20200904,20200728,北市勞動字第10960861791號,台北濱江股份有限公司陳立紘,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,20000,
台北市,20210305,20210126,北市勞動字第10961190531號,台北濱江股份有限公司陳立紘,勞動基準法第24條第2項,未依法給付休息日工作之工資,20000,
台北市,20211105,20210915,北市勞動字第11060253581號,台北濱江股份有限公司陳立紘,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,100000,
新北市,20250214,20241218,新北府勞檢字第11346703791號,台北濱江股份有限公司陳立紘,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,20000,
新北市,20250214,20241218,新北府勞檢字第11346703792號,台北濱江股份有限公司陳立紘,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
新北市,20250214,20241218,新北府勞檢字第1134670379號,台北濱江股份有限公司陳立紘,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
