主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20170218,20161223,新北府勞檢字第1053474689號,立端科技股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20181015,20180827,新北府勞檢字第10735787391號,立端科技股份有限公司,勞動基準法第36條第1項,每七日中未有一日之休息作為例假,,
新北市,20181015,20180827,新北府勞檢字第1073578739號,立端科技股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20200221,20191219,新北府勞檢字第10842876111號,立端科技股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20200221,20191219,新北府勞檢字第1084287611號,立端科技股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20220218,20211111,新北府勞檢字第11047458031號,立端科技股份有限公司周逸文,勞動基準法第32條第2項,延長工作時間超過法令規定,360000,
新北市,20220218,20211111,新北府勞檢字第1104745803號,立端科技股份有限公司周逸文,勞動基準法第24條,延長工作時間未依規定加給工資,120000,
新北市,20220819,20220513,新北府勞檢字第11147445931號,立端科技股份有限公司周逸文,勞動基準法第32條第2項,延長工作時間超過法令規定,240000,
新北市,20220819,20220513,新北府勞檢字第1114744593號,立端科技股份有限公司周逸文,勞動基準法第24條,延長工作時間未依規定加給工資,144000,
新北市,20170218,20161223,新北府勞檢字第1053474689號,立端科技股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20181015,20180827,新北府勞檢字第10735787391號,立端科技股份有限公司,勞動基準法第36條第1項,每七日中未有一日之休息作為例假,,
新北市,20181015,20180827,新北府勞檢字第1073578739號,立端科技股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20200221,20191219,新北府勞檢字第10842876111號,立端科技股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20200221,20191219,新北府勞檢字第1084287611號,立端科技股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20220218,20211111,新北府勞檢字第11047458031號,立端科技股份有限公司周逸文,勞動基準法第32條第2項,延長工作時間超過法令規定,360000,
新北市,20220218,20211111,新北府勞檢字第1104745803號,立端科技股份有限公司周逸文,勞動基準法第24條,延長工作時間未依規定加給工資,120000,
新北市,20220819,20220513,新北府勞檢字第11147445931號,立端科技股份有限公司周逸文,勞動基準法第32條第2項,延長工作時間超過法令規定,240000,
新北市,20220819,20220513,新北府勞檢字第1114744593號,立端科技股份有限公司周逸文,勞動基準法第24條,延長工作時間未依規定加給工資,144000,
