主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20170218,20161222,新北府勞檢字第1053474356號,瑋傑清潔有限公司,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,,
台北市,20181106,20180906,北市勞動字第10760395411號,瑋傑清潔有限公司馮芛瑋,勞動基準法第30條第6項;勞動基準法第38條第1項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;未依規定給予特別休假,,
新北市,20170218,20161222,新北府勞檢字第1053474356號,瑋傑清潔有限公司,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,,
台北市,20181106,20180906,北市勞動字第10760395411號,瑋傑清潔有限公司馮芛瑋,勞動基準法第30條第6項;勞動基準法第38條第1項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;未依規定給予特別休假,,
