主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20120115,20111207,府勞動字第10040623800號,怡客咖啡股份有限公司,勞動基準法第49條第1項;勞動基準法第65條第1項;勞動基準法第68條,未經工會或勞資會議同意使女工於午後十時至翌晨六時之時間內工作;與技術生簽訂之書面契約未報請主管機關備查;技術生人數超過勞工人數四分之一,,
台北市,20160119,20151111,府勞動字第10436794900號,怡客咖啡股份有限公司何福仁,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資;,,
台北市,20160324,20160129,北市勞動字第10439611800號,怡客咖啡股份有限公司何福仁,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20161130,20160923,北市勞動字第10535456500號,怡客咖啡股份有限公司許金龍,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
基隆市,20171210,20171020,基府社關罰貳1060246467,怡客咖啡股份有限公司李柏衡,勞基法第24條第1項;勞基法第32條第1項;勞基法第32條第2項;勞基法第39條,延長工作時間未依規定標準加給工資;未依法定程序延長工作時間;延長工作時間超過法令規定;休假日工資未依規定標準給付,,
新北市,20170419,20170119,新北府勞檢字第10635523151號,怡客咖啡股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,,
新北市,20170419,20170119,新北府勞檢字第1063552315號,怡客咖啡股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
桃園市,20190705,20190522,府勞條字第1080122637號,怡客咖啡股份有限公司李柏衡,性別工作平等法第13條第2項,職場性騷擾防治,,申請審議
桃園市,20221104,20220920,111年府勞檢字1110262832號,怡客咖啡股份有限公司楊慰芬,勞基法第32條第2項,延長工作時間超過法令規定,20000,
桃園市,20230703,20230516,112年府勞條字1120126358號,怡客咖啡股份有限公司楊慰芬,勞基法第34條第2項,輪班更換班次未給予勞工至少連續11小時之休息時間,20000,
