主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20160425,20150824,府勞動字第10436692000號,臺北汽車客運股份有限公司李博文,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20160225,新北府勞檢字第1053435204號,臺北汽車客運股份有限公司,勞動基準法第23條第1項,工資未定期給付勞工,,
台北市,20170609,20170418,北市勞動字第10630335600號,臺北汽車客運股份有限公司李博文,勞動基準法第24條;勞動基準法第36條;勞動基準法第39條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
台北市,20171103,20170929,北市勞動字第10635986500號,臺北汽車客運股份有限公司李博文,勞動基準法第22條第2項,工資未全額給付給勞工,,
台北市,20181106,20180910,北市勞動字第10760399331號,臺北汽車客運股份有限公司李博文,勞動基準法第36條第1項,未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20160425,20150824,府勞動字第10436692000號,臺北汽車客運股份有限公司李博文,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20160425,20150824,府勞動字第10436692000號,臺北汽車客運股份有限公司李博文,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20160225,新北府勞檢字第1053435204號,臺北汽車客運股份有限公司,勞動基準法第23條第1項,工資未定期給付勞工,,
台北市,20170609,20170418,北市勞動字第10630335600號,臺北汽車客運股份有限公司李博文,勞動基準法第24條;勞動基準法第36條;勞動基準法第39條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
台北市,20171103,20170929,北市勞動字第10635986500號,臺北汽車客運股份有限公司李博文,勞動基準法第22條第2項,工資未全額給付給勞工,,
台北市,20181106,20180910,北市勞動字第10760399331號,臺北汽車客運股份有限公司李博文,勞動基準法第36條第1項,未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
新北市,20180815,20180522,新北府勞檢字第10735654631號,臺北汽車客運股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20180815,20180522,新北府勞檢字第10735654632號,臺北汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20180815,20180522,新北府勞檢字第10735654633號,臺北汽車客運股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20180815,20180522,新北府勞檢字第1073565463號,臺北汽車客運股份有限公司,勞動基準法第23條第1項,工資未定期給付勞工,,
台北市,20191005,20190805,北市勞動字第10860337721號,臺北汽車客運股份有限公司李博文,勞動基準法第32條第2項;勞動基準法第34條第2項;勞動基準法第35條,延長工作時間超過法令規定;晝夜輪班制勞工於更換班次時，雇主未給予輪班勞工適當之休息時間;勞工繼續工作四小時未給予至少三十分鐘之休息,,
新北市,20190416,20190222,新北府勞檢字第10842458671號,臺北汽車客運股份有限公司,勞動基準法第36條第1項,每七日中未有一日之休息作為例假,,
新北市,20190416,20190222,新北府勞檢字第1084245867號,臺北汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20200305,20200115,北市勞動字第10861078101號,臺北汽車客運股份有限公司李博文,勞動基準法第34條第2項;勞動基準法第35條,晝夜輪班制勞工於更換班次時，雇主未給予輪班勞工適當之休息時間;勞工繼續工作四小時未給予至少三十分鐘之休息,,
台北市,20201204,20201022,北市勞動字第10960674661號,臺北汽車客運股份有限公司李博文,勞動基準法第34條第2項,晝夜輪班制勞工於更換班次時，雇主未給予輪班勞工適當之休息時間,300000,
新北市,20210416,20210204,新北府勞檢字第1104713423號,臺北汽車客運股份有限公司李博文,勞動基準法第34條第2項,更換班次時未給予適當之休息時間,40000,
新北市,20221216,20221007,新北府勞檢字第11147627801號,臺北汽車客運股份有限公司李博文,勞動基準法第32條第2項,延長工作時間超過法令規定,150000,
新北市,20221216,20221007,新北府勞檢字第1114762780號,臺北汽車客運股份有限公司李博文,勞動基準法第24條,延長工作時間未依規定加給工資,80000,
新北市,20241220,20240916,新北府勞檢字第1134659912號,臺北汽車客運股份有限公司李博文,勞動基準法第35條,繼續工作四小時未有三十分鐘休息,40000,
