主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
高雄市,20170407,20170116,高市勞條字第10541026000號,益江企業股份有限公司謝金進,勞動基準法第38條,未依規定給予特別休假,,
台北市,20180702,20180518,北市勞動字第10732193700號,益江企業股份有限公司謝金進,勞動基準法第16條第3項;勞動基準法第30條第5項;勞動基準法第38條第4項,未依法給付預告期間之工資;未依規定置備勞工出勤紀錄;勞工之特別休假，因年度終結或契約終止而未休之日數，雇主未發給工資,,
