主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20160823,20160519,新北府勞檢字第1053445370號,勤讚公寓大廈管理維護股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
桃園市,20160406,20160304,105年府勞條字1050044794號,勤讚公寓大廈管理維護股份有限公司翁添木,勞基法第30條第5項,未依規定置備勞工出勤紀錄表,,
台北市,20210305,20210118,北市勞動字第10960791171號,勤讚公寓大廈管理維護股份有限公司翁添木,勞動基準法第32條第2項;勞動基準法第36條第1項,延長工作時間超過法令規定;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,40000,
新北市,20240816,20240626,新北府勞檢字第11346500461號,勤讚公寓大廈管理維護股份有限公司翁添木,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,40000,
新北市,20240816,20240626,新北府勞檢字第1134650046號,勤讚公寓大廈管理維護股份有限公司翁添木,勞動基準法第23條,未依規定置備工資清冊,20000,
新北市,20160823,20160519,新北府勞檢字第1053445370號,勤讚公寓大廈管理維護股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
桃園市,20160406,20160304,105年府勞條字1050044794號,勤讚公寓大廈管理維護股份有限公司翁添木,勞基法第30條第5項,未依規定置備勞工出勤紀錄表,,
台北市,20210305,20210118,北市勞動字第10960791171號,勤讚公寓大廈管理維護股份有限公司翁添木,勞動基準法第32條第2項;勞動基準法第36條第1項,延長工作時間超過法令規定;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,40000,
新北市,20240816,20240626,新北府勞檢字第11346500461號,勤讚公寓大廈管理維護股份有限公司翁添木,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,40000,
新北市,20240816,20240626,新北府勞檢字第1134650046號,勤讚公寓大廈管理維護股份有限公司翁添木,勞動基準法第23條,未依規定置備工資清冊,20000,
