主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台南市,20151110,20151008,府勞條字第1040869230號,理和公寓大廈管理維護股份有限公司,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,,
台南市,20180910,20180809,府勞檢字第1070856403號,理和公寓大廈管理維護股份有限公司黃太元,勞動基準法第36條,未使勞工每7日中應有2日之休息，其中1日為例假，1日為休息日,,
台南市,20190910,20190809,府勞安字第1080918478號,理和公寓大廈管理維護股份有限公司黃太元,勞動基準法第34條第2項,晝夜輪班制更換工作班次未依規定給予休息,,
勞動部勞工保險局,20230310,20220824,保退一字第11169911085號,理和公寓大廈管理維護股份有限公司黃太元,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,197550,
台南市,20220210,20220113,南市勞安字第1110066562號,理和公寓大廈管理維護股份有限公司黃太元,勞動基準法第30條第6項,未逐日記載勞工出勤情形至分鐘為止。,20000,
台南市,20151110,20151008,府勞條字第1040869230號,理和公寓大廈管理維護股份有限公司,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,,
台南市,20180910,20180809,府勞檢字第1070856403號,理和公寓大廈管理維護股份有限公司黃太元,勞動基準法第36條,未使勞工每7日中應有2日之休息，其中1日為例假，1日為休息日,,
台南市,20190910,20190809,府勞安字第1080918478號,理和公寓大廈管理維護股份有限公司黃太元,勞動基準法第34條第2項,晝夜輪班制更換工作班次未依規定給予休息,,
勞動部勞工保險局,20230310,20220824,保退一字第11169911085號,理和公寓大廈管理維護股份有限公司黃太元,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,197550,
台南市,20220210,20220113,南市勞安字第1110066562號,理和公寓大廈管理維護股份有限公司黃太元,勞動基準法第30條第6項,未逐日記載勞工出勤情形至分鐘為止。,20000,
